145,"         Presidential election every four years,  But neither man can see or hear,  Urgent cries for society,  But we can see the blood on him,  Do you see?  Do you see it's too much for me?  Try that with our oligarchy,  Try that with our oligarchy!  State the policy to me,  Reap your followers' currency,  What is right, what do we try?  I'm afraid I can't decide.        "
146,"         Transfixated on the big blue screen: Your window to the outside, A melancholy dream, A medium upon which you build reality. This episodic currency, That everybody needs. Somebody's delivery lulls you to sleep. The man behind the weather map, The editor in chief, They control the worlds Of power and disease, And you cannot supress your curiosity. See, it's only entertainment: Superficial urgency, Posterboard mentality. Only entertainment. Tightly constrained, The buzz that remains Is the story of how we run our lives. Hey! Many are the people poor and suffering From the lack of coverage From the transmission beam, And if it ever gets there, You'll be offended too 'Cause you cannot distinguishChicanery from truth. See, it's only entertainment: A superficial episode As life continues to unfold. Only entertainment. Controlled and copied, They've planted the seed That sprouts into your picture of the world. Can't someone protect me (turn away, turn away) From this electron beam? (turn away, turn away) Hey you, Mr. FCC, (turn away, turn away) Have you no advice for me? (turn away...) See, it's only entertainment. Only entertainment, Only entertainment. Unoffical facsimile Leading you to poverty. Only entertainment, Only entertainment, Only entertainment.        "
147,"         Hey, scientist please save us from our rainy days Because your counterpart in the magic art is manufacturing judgment day There's a fell wind blowing out of the east Bringing famine drought and plague Well now at least that's what they say Rain fell like judgment Across my windowpane Said it fell like judgment But it was only rain Well I know what's wrong and I know what's right And I know that evil exists sure as the day turns into night When a man gets down on his knees to pray you know he'll find what he is able But chances are he'll find it either way Rain fell like judgment Across my windowpane Said it fell like judgment But it was only rain Rain fell like judgment Across my windowpane Said it fell like judgment But it was only rain Oh lord, have mercy on a humble man Lost in the wilderness without a guiding hand Rain fell like judgment Across my windowpane Said it fell like judgment But it was only rain It fell like judgment Across my windowpane Said it fell like judgment But it was only rain.        "
148,"         It's an S.O.S. sent out telepathically, Signs of our distress don't allow complacency, We need restoration now of our integrity and a Drastic bold reminder of our morality. The rectifying troop is here, The ones we have needed all these years  To stop the heinous wrongdoings and verify  Our moral benevolence as a people. Operation! Operation rescue, They're here to right our fall, They've heard a troubled call. Operation! Operation rescue, You may wonder where they come from, But I just wonder why they're here at all. Yayayayaya yayayayaya yayayayaya yayayaya. Life ever-after is what they're in business for, See them brandish the key to our kingdom's door. It's persuasive, it's a part of you and me But it's not overwhelming as they wish it to be. If no one believed in fairy tales, There would be nothing they could do but fail. Yet everywhere we look someone is trying to reassure  Our moral benevolence as a people. Operation! Operation rescue, They're here to right our fall, They've heard someone's troubled call. Operation! Operation rescue, You may wonder where they come from, But I just wonder what compels them all. Operation! Operation rescue, Operation! Operation rescue, You may wonder where they come from, But I just wonder what compels them all. Yaya yayaya yaya yayaya yaya yayaya.        "
149,"         Don't wanna have to take your shit anymore I finally concluded that life is way too short The ticking of the hourglass, The tiny grains of sand It beckons me like gravity, Like signposts on the land And you got what you wanted Without force or reprimand The seconds are all running out, This burden's out of hand        "
150,         Instrumental.        
151,"         Sleeping on a time bomb, staring into space, There's an ocean of unpleasantries we are not prepared to face. Sitting on the fence post to watch the storm roll in And terrified of the damage it will bring when it begins. It will begin... Splintered dreams of unity, (Our lives are parallel) So far from reality, (Our lives are parallel) Independent trajectories, (Our lives are parallel) Separate terms of equality. (Our lives are parallel) Our lives are parallel... Is there no redemption? No common good? Is there nothing we can do for ourselves or only what we should? Comes the hard admission of what we don't provide Goes the insistence on the ways and means that so divide. They so divide... Side by side suffering loneliness, (Our lives are parallel) Phony collective progress, (Our lives are parallel) Accepting that it's all such a mess, (Our lives are parallel) Gesturing without hope of redress. (Our lives are parallel) Our lives are parallel... Forging little plays of deception and pain As we watch our foundation crumble away, Staggering like birds against a hurricane And trying all the while to stay out of each other's way. Broken dreams of unity, (Our lives are parallel) Independent trajectories, (Our lives are parallel) Screaming out for understanding, (Our lives are parallel) Turning inward and suffering. (Our lives are parallel) Our lives are parallel...        "
152,"         (1, 2, 3, 4, 5, 6, 7, 8, 9, 10) It's superficial progress, they call it liberation. With opiates of silicon, Big Brother schemes to rule the nation. We're one nation under God, we stand above the rest; With mighty high technology, we're never second best. Our specialty is infiltration! Prepare yourself for subjugation, Victory through domination. (1, 2, 3, 4, 5, 6) The trepidatious throngs all fear the big eye in the sky. The government observes them with their own electric eye. We're one nation under God, we stand above the rest; With mighty high technology, we're never second best. Our specialty is infiltration! Prepare yourself for subjugation. Automatons, illiterates, and indigents of every shape and size Don't stop but aid this cruel crusade, participate in their own demise. We're one nation under God, we stand above the rest; With mighty high technology, we're never second best. Our specialty is infiltration! So pack your bags you third-world nation, Victory through domination.        "
153,"         The final page is written in the books of history, As man unleashed his deadly bombs and sent troops overseas To fight a war which can't be won and kills the human race, A show of greed and ignorance, man's quest for dominance. They say when a mistake is made, a lesson has been learned. But this time, there's no turning back, the hate engulfs the world. A million lives are lost each day, a city slowly burns, A mother holds her dying child, but no one is concerned!        "
154,"         We're widespread and well fed, The earth's rotating fate is in our head, oh yeah. We're dominant and prominent, And all our deities omnipotent, oh yeah. And immortality is in our mastermind, And we destroy everything we can find. And tomorrow when the human clock stops and the world stops ticking, We'll be an index fossil buried in our own debris. We're listless, promiscuous, And life to us is either hit or miss, oh yeah. We're savoir faire and debonaire And things we do are done with pride and care, oh yeah. And immortality is in our mastermind, And we destroy everything that we find. And tomorrow when the human clock stops and the world stops ticking, We'll be an index fossil buried in our own debris. See, immortality is in our mastermind, And we destroy everything that we find. And tomorrow when the human clock stops and the world stops ticking, We'll be an index fossil buried in our own debris. In our own debris.        "
155,"         Solemn regret, transgressions fill my head A measure of success is how well to forget And the past is dead Strewn about the battlefield of life are the remainders of history When convenient we exalt them and pay them such respect As if we're all in an equivalent trajectory And trash piles high in the rubble we forgot The angels of our nature just sit and watch it rot Now, the past is dead Let's focus on tomorrow instead Oh the tragic present said The past is dead Who can say what constitutes the most important sector of society? The dominant portion seek an instant gratification And are proud of intellectual poverty I'd like to be empathetic but I can't The jeopardy is too great to make a stand Now the past is dead Good deeds won't help you get ahead The modern signpost read the past is dead My next great decision is just lying in wait The action might turn out to be the world's most grievous mistake The past is dead More veritable words have never been said The tragic present said the past is dead          "
156,"         So here we are again to experience the bitter, scalding end And we're the only ones who can perceive it. But others sing of beauty and the story that's unfolded As one that deserves praise and ritual. My pessimistic lines, your superstitious lives, And the modern age's lies won't absolve you. And the professorial truth, and the dear clairvoyant youth, And of course the nightly news will deceive you. (Watch out!) My pessimistic lines, your superstitious lives, And the modern age's lies won't absolve you. And the professorial truth, and the dear clairvoyant youth, And of course the nightly news will deceive you. (Let's go!)        "
157,"         I show pity on the human race,  On the ignorant plenty who devote their lives To an icon that they've never known. I show pity on eons past, When early man started the first civilization And human aggression was born. I show pity on the future to come, When the government system will be omnipotent And we'll be worse off... than we are now! Pity, pity, on the billions of ignorant people. Pity, pity, on the masses of aggression. Pity, pity, on the future centuries to come, On the billions of ignorant people, On the future centuries to come, On the masses of aggression. It's all a matter of looking at the past. It's all a question, are we gonna last? If we endure the aggression that's inside all of us We'll wipe out our own species and thus... the world! Pity! Pity on... On the masses of aggression, On the billions of ignorant people, On the future centuries to come, On the masses of ignorant people, On the future centuries to come.        "
158,"         There's a boy in crimson rags with a grimace and a spoon And a little sullen girl face-up staring at the moon, And there's no one around to hear their lonesome cries, Then they pass away alone into the night. Why do we pity the dead? Are you churned by emotion from voices in your head? Look at all the living and you'll ask yourself why, Oh, why do we pity the dead? Pity the dead! Well, you've seen the disease, suffering and decay, And you whisper to yourself blissfully ""it's okay"" And you still refuse the possibility That the dead are better off than we. Why do we pity the dead? Are you scared of the logic that swirls within your head? Look at all the living and you'll ask yourself why, Oh, why do we pity the dead? Pity the dead! Tell me what you see, tell me what you know. Is there anyone who lives a painless life? If there is show me so. The destitute and famished,  Demonic and the banished,  Dejected and the ostracized,  The brainwashed and the paralyzed,  The conquered and objectified,  The few who see the other side, Tell me what you see!  It's a mortal wretched cacophony. In the end you may find there's no guiding subtle light, No ancestors or friends, no judge of wrong or right, Just eternal silence and dormancy And a final everlasting peace...        "
159,"         Economy, technology, does it really work? The guy running the government is just another jerk! Try to teach some values and they all erode away. You're lucky if they listen to a single word you say. What is right, what is wrong, the government decides. You don't have no rights at all, as long as you don't fight. We're all being oppressed by the upper middle class. The government you vote for is the one that you put there. I'm so tired and now I'm through and so are you. Residents fear the President, (it's) us not the government If we ignore the masses of the whole entire race. Soon our streets will all get fllled without a happy face...        "
160,         Some people are almost impossible to live with Some people have faith in the craziest things They follow outdated conventions that were recorded But most of it to me all sounds insane Maybe that's what you need to get you through the night Maybe you've seen the light But you know that popular consensus doesn't make it right Nothing can go on while forever increasing The universe expanding is a different thing But to turn a nasty habit into a virtue Can't replace the need for charity Maybe it's what you need to help you through the night Maybe you've seen the light But you know popular consensus doesn't make it right Like the seed of all creation or a doomsday scheme The future might be bright or bleak But you know popular consensus doesn't mean much to me          
161,"         Nothing more, nothing less, An icon on the wall, decoration and duress, That which many strive to be, It's the marble statue standing over me. And nobody has the will to tear it down, It determines wrong and right, But to me it's just a stereotype And it makes us lose our sight. The portrait of authority, (Portrait of authority) You tell me that's what I'm supposed to be... (Portrait of authority) You tell me that's what I'm supposed to be! Another time, another man, An oppressive intrusion And a plague across his land. And it haunts him every day, It tells him he has no chance, His hopes just fade away. And he lives his life prepared to tear it down, But he can't muster the support. And to him it's just a stereotype Of his life-long fight. The portrait of authority, (Portrait of authority) It embodies what he cannot be... (Portrait of authority) It's what he cannot be! The portrait of authority, (Portrait of authority) Portrait of authority!        "
162,"         Let's gather 'round the carcass of the old deflated beast, We have seen it through the accolades and rested in it's lea,Syntactic is our elegance, incisive our disease, The swath endogenous of ourselves will be our quandary. We've nestled in it's hollow and we've suckled at it's breast,Grandiloquent in attitude, impassioned yet inept, Frivolous gavel our design, ludicrous or threat,Excursive expeditions leave us holding less and less. So what does it mean? When we tell ourselves it's only for a while we have been deceived And it's only for a moment that the treasures of our day Make life easier to complicate, The treasure thrown away. I'm so tired of all the fucked up minds, Of all the terrorist religions and their bullshit lines, Of all the hand-me-downs from all industrial crimes And the weeping mothers and those who are led so blind, Of the plastic protests and the hands of time And the pursuit of mirth and all hating kind.        "
163,"         I give to you, you take from me We live in perfect harmony  But I know you can't give me what I need With subtle care and rosey hues We duke it out, we change our views We hold so dear our unanimity Oh... We are just pretenders We are just pretenders, lost in this charade We are just pretenders, characters on stage We are just pretenders, trying to break free We are just pretenders, hiding so no one sees We try to find our peace of mind Just a vestige we left behind But ignorance takes far less energy And if you please, I'll look to you Because I need somebody who Forgives me for my harsh reality Oh...but We are just pretenders We are just pretenders, we're trying to break free We are just pretenders, we'll lose them easily We are just pretenders, trying to break free We are just pretenders, hiding so no one sees You standing there Playing with your hair Trying to ignore But peeking in the mirror Reliving the scenes From books and magazines Craving the life You live in your dreams And I'm standing here Thinking that it's queer But fearing that I am the same You ask me how I feel It's so damn surreal I think it's finally time we ended this game 'Cause we are just pretenders We are just pretenders, lost in this charade We are just pretenders...        "
164,"         Papa had a wife and kids he kept them on a leash and he bid them all to do his every deed. When he was a kid he was treated just the same so he hid his feelings from his family. Lost as an island out at sea, resistant to the gentle waves of empathy. Yeah, Papa and his family always on parade. Tearing through the turnstiles, a weekender’s charade. But time will tell, as their world crumbles to hell. What they created was a family story no one will tell. It’s a photo album too terrible. But the pride and the pallor continue to swell. And the matron silently prays. Junior resented the tradition they upheld and it ate him up inside most every day. Silence was golden and they kept him to his word. So bewildered when he finally ran away. Oh, obligations never cease. Oblivious of the ways to give his soul some peace. Yeah, Papa and his family always on parade. Passing through the turnstiles, a weekender’s charade. But time will tell, as their world crumbles to hell. What they created was a family story no one will tell. It’s a photo album too terrible. But the pride and the pallor continue to swell as the matron silently prays. “Get me out of here, someone’s got to save the day.” The children are reminded to do it for their daddy’s sake. And happiness is ever so far, far away. Yeah, lost as an island out at sea. Oblivious to the gentle waves of empathy. Yeah, Papa and his family always on parade. Tearing through the turnstiles, a weekender’s charade. It’s just a sick calamity that fatherhood made, but time will tell, as their world crumbles to hell. What they created was a family story no one will tell. It’s a photo album too terrible. But the pride and the pallor continue to swell as the matron silently prays.        "
165,"         Oh can't you feel the nostalgia, son, I wonder about ya, Modernistocrat Horatio Alger, Clever never hesitating in the baiting, ever waiting For the canticle of manacles abating. Did you ever forget - you had a regret - and what you only guessed at Might still be waiting? When the prodigal son with a caroming shadow of hate comes to land at home, Well, he's a mourning star with a champagne heart at his curtain call, And father never understood the way the work gets done. Don't look at me, no, I ain't one, no prodigal son, Don't look at me, no, I ain't one, no prodigal son. When everybody about - is ready to bout you - about controversial values, Don't you think you better readdress the level of the cowardice rising to drown you? Did you ever connect - or come to reject - or even inspect The dreams that hound you? When the prodigal son with a caroming shadow of hate comes to land at home, Well, he's a mourning star with a champagne heart at his curtain call, And father never understood the way the work gets done. Don't look at me, no, I ain't one, no prodigal son, Don't look at me, no, I ain't one, no prodigal son. When you least expect it, he's going to run Like the blood red path of the western sun, oh yeah. The prodigal son is waiting, waiting for his moment to come. Well, hell no, don't look at me, Can't you see, I ain't one, no prodigal son. Don't look at me, no, I ain't one, no prodigal son.        "
166,"         And progress is not intelligently planned; It's the facade of our heritage, the odor of our land. They speak of progress, in red, white and blue. It's the structure of the future as demise comes seething through. It's progress, 'til there's nothing left to gain, As the dearth of new ideas makes us wallow in our shame. So before you go to contribute more To the destruction of this world you adore, Remember life on Earth is but a flash of dawn We're all part of it as the day rolls on. And progress is a message that we send. One step closer to the future, one inch closer to the end. I say that progress is a synonym of time. We are all aware of it but it's nothing we refine. And progress is a debt we all must pay. Its convenience we all cherish, its pollution we disdain. And the cutting edge is dulling, Too many people to plow through. Just keep your fucking distance And it can't include you. It's progress, 'til there's nothing left to gain,  It's progress, it's a message that we send. And progress is a debt we all must pay.        "
167,"         Hit the road in wander mode, Inquire along the way.Savoir faire in full despair While living day to day, My heart is not a cold cauldron of proof. I don't ever need to prove myself to you. No! Looking back I'm off the tracks More times than I recognize. Mistakes are another opportunity to refine, My heart is not a cold cauldron of proof. I don't ever need to prove myself to you. There's no such thing as hell, But you can make it if you try. There might come a day When emotion can be quantified. But as of now there's no proof necessary, It's only in your mind.        "
168,"         Have you been to the desert?  Have you walked with the dead? There's a hundred thousand children being killed for their bread And the figures don't lie they speak of human disease, But we do what we want and we think what we please. Have you lived the experience? Have you witnessed the plague? People making babies sometimes just to escape. In this land of competition the compassion is gone, Yet we ignore the needy and we keep pushing on. We keep pushing on... This is just a punk rock song Written for the people who can see something's wrong. Like ants in a colony we do our share, But there's so many other fuckin' insects out there. And this is just a punk rock song. Have you visited the quagmire? Have you swam in the shit? The party conventions and the realpolitik, The faces always different, the rhetoric the same, But we swallow it, and we see nothing change. Nothing has changed... This is just a punk rock song Written for the people who can see something's wrong. Like workers in a factory we do our share But there's so many other fuckin' robots out there. And this is just a punk rock song. Ten million dollars on a losing campaign, Twenty million starving and writhing in pain. Big strong people unwilling to give, Small in vision and perspective. One in five kids below the poverty line, One population runnin' out of time. Runnin' out of time. This is just a punk rock song Written for the people who can see something's wrong. Like ants in a colony we do our share, But there's so many other fuckin' insects out there. And this is just a punk rock song. (Figures don't lie they speak of human disease, But we do what we want and we think what we please. One in five kids below the poverty line, One population runnin' out of time.) This is just a punk rock song... [3x]        "
169,"         Offer me eternity, and I'll trade a cup of coffee and a dime, Looking for a handout behalf of those who have so little time. But who wants to live on just 70 cents a day? Padding your pockets doesn't make this a better place, Cereal and water is a feast for some, you say, Your price tag on existence can't cover your double-face. Quality or quantity, quality or quantity, Quality or quantity: A choice you have to make. Dipping in the icing, bringing home the largest turkey from the field, Breaking all the piggy banks, scooping up the booty, Licking all the right holes, bolstering the payroll, Why reduce life to a dollar amount per day? And why let the world think this is the American way? Your uneaten greens are a feast for some, you say, Survival and living are concepts you can't equate. Quality or quantity, quality or quantity, Quality or quantity: Don't tell me they're the same! Quality or quantity, quality or quantity, Quality or quantity: A choice you have to make.        "
170,"         From the time she could crawl She was all draped in macrame. She was preened and redeemed  In a church that tried to show the way. She was taught to never ask for more, They had no idea of what she had in store. She's the queen of the 21st century, Just a ghost of what her parents thought a little girl should be: Analog heart, analog nerves, analog brain, But a fixture of the digital domain. From the time she could read She could see that there was urgency, No debate, just a spate of ignorance  In a splintering community. She could never meet their expectations, Then she came to symbolize the nation. She's the queen of the 21st century, Just a shred of what her parents thought a little girl should be: Steeped in spite, coddled in fear, drenched in novelty, But masterful at sensual technology. She's the queen, no rules in her empire. She's the queen, just libido and desire. She's the lean, mean, fighting machine,  The stuff of modern media lore And she always knows the score. She's the queen of the 21st century, Just a ghost of what her parents thought a little girl should be: Fallen star, black and blue, Broken hearts, wasted youth, Rusted cars, twisted roots, Mental scars, the ugly truth. She's the queen of the 21st century And she's a modern-day polemic, A walking controversy. She's the queen!        "
171,"         Fa fa fafa fa fa fafa  Raise Your Voice! [4x] Don't be played like someone else's board game. Don't be classed out like some desolate redoubt. Don't be misled, you've got a lot on your head And nobody's gonna pay attention when you are dead. So:  Fa fa fafa fa fa fafa  Raise Your Voice! [4x] It's the primary rule, you gotta wanna be fooled. It's our daunted restraint that keeps us silent in shame. It's our nature to be adversarial and free, Our evolution didn't hinge on passivity. Fa fa fafa fa fa fafa  Raise Your Voice! [ad infinitum]        "
172,"         Can't you feel it, can't you see The promise of prosperity? It's overwhelming you and me, It afflicts us like a disease.Ubiquitous, compelling too, We cling to you like crazy glue And inject such a potent seed, It's best for all humanity. The spread of culture, The sword of progress, The vector of suffrage, A warm and septic breeze. The pomp and elation, The duty and vocation, The blood of the hybrid, It's just a recipe. Reliving our ancestry, The frightful lack of harmony, Our forefathers who led the way, Their victims are still here today. Now it's time to erase the story Of our bogus fate. Our history as it's portrayed, It's just a recipe for hate. The spread of culture, The sword of progress, The vector of suffrage, A warm and septic breeze. The pomp and elation, The duty and vocation, The blood of the hybrid, It's just a recipe of hate.        "
173,"         Oratory of hope and glory a whisper and a rhyme An effigy, a soldier out of time Citizen and patriot you can't be far behind The funeral is weighting heavy on your mindRequiem Bring the dissident from slumber Requiem Raise the rebel from its grave Requiem Sound the revolution's thunder A monumental blunder averted and betrayed Dig around the cemetery a record of the day Friends and neighbors in stages of decay But the saddest thing of all eludes discovery The stimulus for this somber ceremony Requiem Bring the dissident from slumber Requiem Raise the rebel from its grave Requiem Sound the revolution's thunder A monumental blunder averted and betrayed The sanctimonious minions how they grovel at the feet Authority is populist deceit Pity yet another casualty's demoralized decline Just a victim of irrational design Requiem! Requiem! Requiem Bring the dissident from slumber Requiem Raise the rebel from its grave Requiem Sound the revolution's thunder A monumental blunder averted and betrayed        "
174,         Here is the church There is the steeple Open up the door Corporations are people Wait what did he say? What the fuck did he say? It couldn't last They had to crash Some partys are just made that way But when the bell rings The boys will sing Swing low sweet precariat Let's say we try to get this right Said the plutocrat to jesus christ And when the old fox fearing the worst Made his entrance in a hearse Then the nine in black robes all went berserk This is a tale of robin hood in reverse Citizens united I was excited When the kids are united they can never be divided But that was yesterday There's a brand new sham to today Let's say we try to get this right Said the plutocrat to jesus christ Snd when the old fox fearing the worst Made his entrance in a hearse Then the nine in black robes all went berserk This is a tale of robin hood in reverse        
175,"         There's a watch in my pocket and its hands are broken. The face is blank but the gears are turning. Confusion is a fundamental state of mind. It doesn't really matter what I'm figuring out, I'm guaranteed to wind up in a state of doubt. And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity. There's a shadow on the wall where the paint is peeling. My body's moving forward but my mind is reeling. Depression is a fundamental state of being. It doesn't really matter how my day has turned out, I always end up living in this world of doubt. And sanity is a full-time job In a world that is always changing, And sanity will make you strong If you believe in sanity. And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity.        "
176,"         One - two - three - four - five - six - seven - eight! Days go marching by There and back I never wait for a confident reply Truth is stark and leaves its mark as limited constraints And the most difficult part is accepting what the future may bring It seems like a lifetime of scrutiny Wither the path, whether worth the fee A lifetime of scrutiny And it seems as though I can't be sure of anything anymore! One - two - three - four - five - six - seven - eight! Years go flying by No one seems to hesitate or cast an earnest eye Judgment comes in many forms but never scarce or shy And the litany is long as the confidence is strong in their delight It seems like a lifetime of scrutinyPrejudicial waters wash over me A lifetime of scrutiny And the words just don't equate with sense or sanity anymore! One - two - three - four - five - six - seven - eight! The faces and the names Shattered hopes and stolen dreams and no one left to blame Is it possible to win this pointless mortal game? 'Cuz when death comes it's swift and my friend,  We end up all the same It seems like a lifetime of scrutiny Wither the path and whether worth the fee A lifetime of scrutiny And it seems as though I can't be sure of anything anymore!        "
177,"         This isn't art this is suicide in a social way. I don't have the need and I don't have the time, I'll tell you why, Because I think about it all the time. I think about what's true and what's lie. I used to think things in my head were true. Sensory feedback from things like you [x2] I don't know why this must be, the guitar's misleading me. I don't know why I've got a social suicide, from a sensory overload. It's a hell of a time... Got a sensory overload, got a tricky little mind, Tricky little mind. Oh!  Go! Because I think about the quivering flesh. Then I think about this urban mess. Think about playing these games for real. I wanna write down all the things I feel. Don't wanna hide from the things I hear. I don't know why this must be, the guitar's misleading me! I don't know why we've got a social suicide. Sensory overload....        "
178,"         Here inside this quiet room, there's direction, Outside in the sultry noontime reflection. A million people scurry, they are looking for advice, None willing to lend charity just exercise their... Shades of truth, and partisan convention, Shades of truth between disparate lines. Shades of truth interpret my intentions. You don't know I'm alright, You don't know I'm alright. Who authored the blueprints and made us captains? Someone proclaimed creation, people listened. While children by the millions are thrown into this zoo, The so-called gift of clarity! Oh, what was God up to? Shades of truth, and lenient conventions, Shades of truth between disparate lines. Shades of truth interpret my intentions. You don't know I'm alright, You don't know I'm alright. So many walking parallel and pull their blinders tight, So few offer apology and accept others' rights, And nothing absolutely can be cherished in the end, Can't we all accept that it will all happen again? Shades of Truth, just partisan convention, Shades of Truth between disparate lines. Shades of Truth interpret my intentions. You don't know I'm alright, You don't know I'm alright. Shades of Truth, just partisan convention, Shades of Truth between disparate lines. Shades of Truth interpret my intentions. You don't know I'm alright, You don't know I'm alright.        "
179,"         The scientist purported that there ain't no purpose And the theologian told me that it's all been designed And I'm trying to maintain objectivity. The world won't illuminate what really matters, And I'm an imperfect mortal meaning extractor Processing the complexity. Born of the earth, (Are we blind?)  We weren't given a choice. (There's no way) What about free will? (What we have)  Do we have a voice? (Is shattered faith) See them run in place (Here and now)  In the human rat race, (No reward) So much dead weight (No debate)  To our disgrace. (Shattered faith) Life begins when you accept your fate. Paralysis from forces raging out of control until My confidence and will are at an all-time low, Just directionless wandering. Eternal life, eternal truth, eternal secrets, Isolated hopes and hypotheses just Leave me feeling so hungry. Born of the earth, (Are we blind?)  We weren't given a choice. (There's no way) What about free will? (What we have)  Do we have a voice? (Is shattered faith) See them run in place (Here and now)  In the human rat race, (No reward) So much dead weight (No debate)  To our disgrace. (Shattered faith) Life begins when you accept your fate. Right or wrong, the main criterion is what you do and not what you say, The roads you take, the friends you make and those you throw away. The method is a simple synthesis of the past and present state, You never lose if the path you choose is one you can easily navigate. I had a dream, light and carefree, but now there's doubt and gravity. But I won't run in place (Are we blind?)  In the human rat race. (There's no way) I can set the pace (What we have)  And accept my fate. (Is shattered faith) Shattered faith, (Here and now) Shattered faith, (No reward) The part of me (No debate)  I can't erase. (Shattered faith)        "
180,"         Innocents burned alive at the stake, Tortured and dumped in nameless graves. Centuries waned, authority died Scattering seeds of ancient lies. Sinister Rouge, Coming back for more to even the score. Sinister Rouge, Coming back for more to even the score. Child molesters and Jesuits Holding secret conference Underneath the Pontiff's nose And only God will ever know. Sinister Rouge, Coming back for more to even the score. Sinister Rouge, Coming back for more to even the score. Give us this day our daily bread, Your legacy we'll not forget. Lick the wounds, cleanse the land, The modern world rejects your hands. Sinister Rouge, Coming back for more to even the score. Sinister Rouge, Coming back for more to even the score. Sinister Rouge. [6x] The nightmare comes in Sinister Rouge.        "
181,"         Come let us make bricks And burn them hard, We'll build a city  With a tower for the world And climb so we can reach Anything we may propose, Anything at all. Build me up, tear me down Like a skyscraper, Build me up, then tear down These joining walls, So they can't climb at all. I know why it tore down that day, You thought that if you got caught, We'd all go away. Like a spoiled little baby Who can't come out to play, You had your revenge. Build me up, tear me down Like a skyscraper, Build me up, then tear down These joining walls, So they can't climb at all. Well, madness reigned And paradise drowned, When Babel's walls came crashing down, Now the echoes roar For a story writ That was hardly understood And never any good. Build me up, tear me down Like a skyscraper, Build me up, then tear down These joining walls, So they can't climb at all.        "
182,"         Congress runs your daily life, but they brainwash you so you think it's freedom We've had a war every 20 years,  they make you think we really need 'em We're all slaves for our stricter masters We're all slaves for our stricter masters We're all just slaves for our stricter masters We're slaves You're brought up thinking it's bad to live  in any country except this one And when you grow into a man  you realize it ain't too much fun We're in a country of democracy, it's supposed to be the best on the globe Living's expensive and it ain't too fun  unless you form a high-class mode And we're all just slaves for ournstricter masters We're all slaves for our stricter masters We're all slaves for our stricter masters We're slaves And we're all just slaves for our stricter masters, we're slaves!          "
183,"         So, you're feeling unimportant 'Cause you've got nothing to say. And your live is just a ramble, No one understands you anyway. Well, I've got a piece of news, son That might make you change your mind. Your life is historically meaningful And spans a significant time.Slumber will come soon And you are helping put it to sleep. Side by side we do our share, Faithfully assuring that Slumber will come soon. Well, now do you feel a little better? Lift up your head and walk away, Knowing we're all in this together For such a short time anyway. There is just no time to parade around sulking, I would rather laugh than cry. The rich, the poor, the strong, the weak: We share this place together And we pitch in to help it die. I'm not too good at giving morals And I don't fear the consequence. If life makes you scared and bitter, At least it's not for very long. Slumber will come soon And you are helping put it to sleep. Side by side we do our share, Faithfully assuring that Slumber will come soon. [4x]        "
184,"         Right now! Well, it’s finally time to face my fears, Gonna get the hell out of here And create a fresher atmosphere, But the consequence is clear. There’s a furnace set on high And a yearning undefined, But it's time to turn the tide, It’s social suicide. Like you! Perseverance is a useless tool, Just a patron on a ship of fools, Feigning interest in the cast and crew While you’ve broken every single rule. There’s a furnace set on high And a yearning undefined, Now it’s time to turn the tide, It’s social suicide. Shadows entertain the unwashed masses, Scholars explain their numb reactions. I don’t even know if I can ever find truth, But I’m sure it won’t come from following you. There’s a furnace set on high And a yearning undefined, But it’s time to turn the tide, It’s social suicide.        "
185,"         Dark, frozen, hibernation held at bay as your mind, left behind, lost another day. But finally there’s someone to believe. Anti-social boredom is all the rage but the time comes when you gotta turn the page and then finally there’s someone to believe. And now you walk with confidence and ease. And there’s no call to sell your soul or confess or drop down to your knees. Who, what, or where made you change your mind? Doesn’t matter anymore ‘cuz you’ve seen a sign. And now finally there’s someone to believe. Searching for the answer’s a lonely quest but the act is liable to bring out your best. And then finally there’s someone to believe. And now you have a purpose to perceive. And you find out the baggage that you discarded, you didn’t even need. No one can deny a return to form irrespective of the morass, shame, and scorn. But then finally there’s someone to believe. Ready to emerge and direct your fate as the self-determination radiates because finally there’s someone to believe. And now you walk with confidence and ease And it feels like the spring equinox after a long winter’s sleep. Finally, there’s someone to believe.          "
186,"         There's a specter in the corner of an illustrated page And a lonesome muted stripling with a rapt remedial gaze. The poverty of his language and the wealth of his emotion Bring him endless murky musings and unexpected frustration. Angst and madness weave the fabric of his life. Tomorrow might be better but right now it feels like...  There's a panther wild and proud behind the doors of a redolent cage, And an underdeveloped intellect filled with impotent and static rage. And don't think you're exempt if you earn good weekly wages, 'Cause your neighbor's going crazy and insanity's contagious. I know there's so much you want to say, But your tongue gets in the way and sometimes it feels like...  I know there's so much you want to say And the tumbrel of your mind gets in the way. It's the same for everybody to degrees. We all get that foggy freeze and sometimes it feels like... "
